date,subway_ridership,subway_pct_baseline,bus_ridership,bus_pct_baseline,lirr_ridership,lirr_pct_baseline,metro_north_ridership,metro_north_pct_baseline,access_ride_trips,access_ride_pct_baseline,bridges_tunnels_traffic,bridges_tunnels_pct_baseline,staten_island_ridership,staten_island_pct_baseline,is_covid,is_weekend,day_of_week,is_holiday,day_name,is_outlier
2024-05-30,3979959,70.0,1301028,57.0,253843,79.0,219887,77.0,35372,120.0,997110,104.0,7550,43.0,0,0,3,0,Thursday,0
2024-05-31,3688627,65.0,1257526,55.0,245017,77.0,211027,74.0,35020,119.0,1020563,106.0,6644,38.0,0,0,4,0,Friday,0
2024-06-01,2446153,76.0,848601,61.0,128555,105.0,110948,70.0,22726,131.0,999068,102.0,2980,59.0,0,1,5,0,Saturday,0
2024-06-02,1978037,76.0,651637,60.0,114504,116.0,92567,85.0,22640,125.0,940743,102.0,2339,60.0,0,1,6,0,Sunday,0
2024-06-03,3611491,64.0,1294956,60.0,225413,68.0,197640,67.0,33679,115.0,946610,96.0,7168,44.0,0,0,0,0,Monday,0
2024-06-04,3979793,71.0,1327963,62.0,255090,77.0,233237,79.0,36865,126.0,957990,97.0,7800,48.0,0,0,1,0,Tuesday,0
2024-06-05,4051943,72.0,1338427,62.0,264512,80.0,230173,78.0,37800,129.0,985722,100.0,7942,49.0,0,0,2,0,Wednesday,0
2024-06-06,3774324,67.0,1207899,56.0,245631,74.0,219447,74.0,35234,120.0,978812,100.0,7059,44.0,0,0,3,0,Thursday,0
2024-06-07,3752412,67.0,1254339,58.0,252098,76.0,214062,72.0,35464,121.0,1035803,105.0,6393,39.0,0,0,4,0,Friday,0
2024-06-08,2673220,83.0,842779,60.0,159020,129.0,135138,85.0,23371,135.0,998451,102.0,3150,62.0,0,1,5,0,Saturday,0
2024-06-09,2134551,82.0,680981,63.0,132945,135.0,107497,99.0,22435,124.0,962131,104.0,2492,64.0,0,1,6,0,Sunday,0
2024-06-10,3702212,66.0,1355986,63.0,240121,72.0,211542,72.0,32970,113.0,959576,98.0,7701,47.0,0,0,0,0,Monday,0
2024-06-11,3995425,71.0,1390440,65.0,259101,78.0,230796,78.0,36206,124.0,951147,97.0,8500,52.0,0,0,1,0,Tuesday,0
2024-06-12,3977760,71.0,1355294,63.0,256255,77.0,224305,76.0,36693,125.0,928453,94.0,8138,50.0,0,0,2,0,Wednesday,0
2024-06-13,3936941,70.0,1310210,61.0,254575,77.0,221855,75.0,35363,121.0,964740,98.0,7675,47.0,0,0,3,0,Thursday,0
2024-06-14,3517062,63.0,1212740,56.0,247019,74.0,204586,69.0,34757,119.0,1011986,103.0,5973,37.0,0,0,4,0,Friday,0
2024-06-15,2431810,75.0,851502,61.0,142102,116.0,122409,77.0,23580,136.0,1022686,104.0,3104,61.0,0,1,5,0,Saturday,0
2024-06-16,1897201,72.0,653946,60.0,130133,132.0,109303,100.0,24200,134.0,997278,108.0,2245,58.0,0,1,6,0,Sunday,0
2024-06-17,3325104,59.0,1172762,55.0,242993,73.0,215241,73.0,31993,109.0,956532,97.0,6466,40.0,0,0,0,0,Monday,0
2024-06-18,3920839,70.0,1314338,61.0,260538,78.0,242116,82.0,36105,123.0,988738,101.0,7713,48.0,0,0,1,0,Tuesday,0
2024-06-19,3046320,116.0,1068172,98.0,232540,236.0,206582,189.0,26431,146.0,969020,105.0,4527,116.0,0,0,2,1,Wednesday,0
2024-06-20,3857797,69.0,1275626,59.0,255683,77.0,227113,77.0,36445,124.0,1020534,104.0,7217,45.0,0,0,3,0,Thursday,0
2024-06-21,3500365,62.0,1191812,55.0,244215,73.0,211543,72.0,34695,118.0,1022507,104.0,6166,38.0,0,0,4,0,Friday,0
2024-06-22,2385207,74.0,793674,57.0,133102,108.0,119962,76.0,21970,127.0,977336,99.0,2743,54.0,0,1,5,0,Saturday,0
2024-06-23,1908786,73.0,648887,60.0,118067,120.0,103892,95.0,21789,120.0,953693,103.0,2061,53.0,0,1,6,0,Sunday,0
2024-06-24,3467845,62.0,1227231,57.0,246269,74.0,213904,72.0,33300,114.0,975173,99.0,6820,42.0,0,0,0,0,Monday,0
2024-06-25,3831447,68.0,1269567,59.0,271783,82.0,232410,79.0,36669,125.0,1002164,102.0,7685,47.0,0,0,1,0,Tuesday,0
2024-06-26,3901100,70.0,1267408,59.0,264126,79.0,226518,77.0,36344,124.0,1020784,104.0,7314,45.0,0,0,2,0,Wednesday,0
2024-06-27,3776811,67.0,1214263,56.0,255215,77.0,227648,77.0,35155,120.0,1032517,105.0,7170,44.0,0,0,3,0,Thursday,0
2024-06-28,3522732,63.0,1141168,53.0,255739,77.0,211914,72.0,34111,116.0,1037403,106.0,6305,39.0,0,0,4,0,Friday,0
2024-06-29,2454997,76.0,780229,56.0,138769,113.0,119738,75.0,21904,126.0,977287,99.0,2948,58.0,0,1,5,0,Saturday,0
2024-06-30,2002269,76.0,583751,54.0,126526,128.0,108244,99.0,20851,115.0,885430,96.0,2268,58.0,0,1,6,0,Sunday,0
2024-07-01,3273546,62.0,1156904,56.0,216906,68.0,185943,66.0,32979,116.0,954908,99.0,6947,50.0,0,0,0,0,Monday,0
2024-07-02,3542073,67.0,1216755,59.0,234535,74.0,207844,73.0,35200,124.0,951968,99.0,7431,54.0,0,0,1,0,Tuesday,0
2024-07-03,3409357,65.0,1198766,58.0,237577,75.0,205176,72.0,36949,130.0,1003052,104.0,6758,49.0,0,0,2,0,Wednesday,0
2024-07-04,1992244,85.0,643119,59.0,117030,112.0,101274,95.0,17646,107.0,752680,85.0,2939,82.0,0,0,3,1,Thursday,0
2024-07-05,2700734,51.0,1001854,48.0,207314,65.0,183222,65.0,28776,102.0,854313,89.0,4563,33.0,0,0,4,0,Friday,0
2024-07-06,2100877,74.0,758425,56.0,119417,94.0,110386,71.0,19730,124.0,857713,93.0,2688,53.0,0,1,5,0,Saturday,0
2024-07-07,1804572,77.0,642652,59.0,120316,115.0,105041,99.0,22640,137.0,909616,103.0,2167,61.0,0,1,6,0,Sunday,0
2024-07-08,3228784,61.0,1176713,57.0,226613,72.0,199454,70.0,33105,117.0,945690,98.0,6499,47.0,0,0,0,0,Monday,0
2024-07-09,3605032,68.0,1236657,60.0,249970,79.0,219843,78.0,35500,125.0,927603,96.0,7176,52.0,0,0,1,0,Tuesday,0
2024-07-10,3691835,70.0,1252733,60.0,249781,79.0,210993,75.0,37417,132.0,957143,100.0,7393,54.0,0,0,2,0,Wednesday,0
2024-07-11,3688029,70.0,1233678,60.0,246250,78.0,209174,74.0,35691,126.0,993245,103.0,6914,50.0,0,0,3,0,Thursday,0
2024-07-12,3261074,62.0,1120310,54.0,231084,73.0,191828,68.0,34090,120.0,979245,102.0,5586,41.0,0,0,4,0,Friday,0
2024-07-13,2203283,78.0,743154,55.0,123988,97.0,107166,69.0,20949,132.0,912958,99.0,2700,53.0,0,1,5,0,Saturday,0
2024-07-14,1869670,80.0,633752,58.0,119283,114.0,97038,91.0,22682,137.0,947148,107.0,2160,60.0,0,1,6,0,Sunday,0
2024-07-15,3259800,62.0,1160722,56.0,233209,74.0,202008,71.0,32763,116.0,950682,99.0,6398,46.0,0,0,0,0,Monday,0
2024-07-16,3594150,68.0,1209152,58.0,249559,79.0,220620,78.0,35468,125.0,943841,98.0,6828,50.0,0,0,1,0,Tuesday,0
2024-07-17,3651756,69.0,1210515,58.0,248424,78.0,214137,76.0,36547,129.0,956017,99.0,6845,50.0,0,0,2,0,Wednesday,0
2024-07-18,3637826,69.0,1218605,59.0,241785,76.0,211370,75.0,36119,127.0,1005727,105.0,7085,51.0,0,0,3,0,Thursday,0
2024-07-19,3372874,64.0,1207102,58.0,243438,77.0,206922,73.0,34718,122.0,1018050,106.0,6480,47.0,0,0,4,0,Friday,0
2024-07-20,2269647,80.0,803868,60.0,131910,103.0,125050,81.0,19961,126.0,980583,106.0,2688,53.0,0,1,5,0,Saturday,0
2024-07-21,1877704,80.0,659004,60.0,126169,120.0,111438,105.0,21664,131.0,962715,109.0,2080,58.0,0,1,6,0,Sunday,0
2024-07-22,3235343,61.0,1168226,56.0,231813,73.0,215087,76.0,32431,114.0,937858,98.0,6510,47.0,0,0,0,0,Monday,0
2024-07-23,3606656,68.0,1211237,58.0,247915,78.0,229841,81.0,35110,124.0,928295,97.0,7177,52.0,0,0,1,0,Tuesday,0
2024-07-24,3656472,69.0,1220410,59.0,249158,79.0,224862,79.0,36652,129.0,947798,99.0,7260,53.0,0,0,2,0,Wednesday,0
2024-07-25,3638351,69.0,1220056,59.0,255367,81.0,214281,76.0,35373,125.0,990676,103.0,6850,50.0,0,0,3,0,Thursday,0
2024-07-26,3288849,62.0,1154709,56.0,247475,78.0,201321,71.0,34431,121.0,1012046,105.0,5946,43.0,0,0,4,0,Friday,0
2024-07-27,2306948,82.0,809660,60.0,138344,108.0,125101,81.0,22582,142.0,982745,106.0,2991,59.0,0,1,5,0,Saturday,0
2024-07-28,1851383,79.0,645704,59.0,121226,116.0,99516,94.0,22027,133.0,943306,107.0,2214,62.0,0,1,6,0,Sunday,0
2024-07-29,3202281,61.0,1147023,55.0,233537,74.0,200999,71.0,32067,113.0,928486,97.0,6240,45.0,0,0,0,0,Monday,0
2024-07-30,3590241,68.0,1228387,59.0,251398,79.0,220120,78.0,34911,123.0,937334,98.0,7217,52.0,0,0,1,0,Tuesday,0
2024-07-31,3576343,68.0,1213507,59.0,248316,78.0,213562,75.0,35765,126.0,958860,100.0,7018,51.0,0,0,2,0,Wednesday,0
2024-08-01,3544663,69.0,1208275,60.0,229131,73.0,194439,71.0,35878,128.0,1008364,104.0,6902,52.0,0,0,3,0,Thursday,0
2024-08-02,3153955,61.0,1111340,55.0,215453,69.0,181008,66.0,34487,123.0,987721,102.0,5784,43.0,0,0,4,0,Friday,0
2024-08-03,2200373,75.0,741482,54.0,123922,93.0,109769,72.0,22133,133.0,938339,98.0,2852,61.0,0,1,5,0,Saturday,0
2024-08-04,1752861,74.0,588249,53.0,108959,105.0,92383,89.0,22186,123.0,885224,96.0,2099,58.0,0,1,6,0,Sunday,0
2024-08-05,3222601,63.0,1154644,57.0,234345,75.0,192078,70.0,33112,119.0,955722,98.0,6375,48.0,0,0,0,0,Monday,0
2024-08-06,3462581,67.0,1130325,56.0,234650,75.0,207212,76.0,35331,126.0,898384,92.0,6974,52.0,0,0,1,0,Tuesday,0
2024-08-07,3511253,68.0,1117450,55.0,239223,76.0,202867,74.0,36667,131.0,920296,95.0,6593,49.0,0,0,2,0,Wednesday,0
2024-08-08,3490217,68.0,1108956,55.0,230083,74.0,196259,72.0,35509,127.0,940729,97.0,6466,48.0,0,0,3,0,Thursday,0
2024-08-09,3041276,59.0,1039488,52.0,215973,69.0,170622,63.0,32193,115.0,907512,93.0,5202,39.0,0,0,4,0,Friday,0
2024-08-10,2356405,80.0,777613,57.0,133623,100.0,119101,79.0,22199,133.0,949079,99.0,3156,67.0,0,1,5,0,Saturday,0
2024-08-11,1918748,81.0,614435,56.0,121004,116.0,103975,100.0,22996,128.0,925152,101.0,2552,71.0,0,1,6,0,Sunday,0
2024-08-12,3169180,62.0,1106072,55.0,231099,74.0,191415,70.0,33127,119.0,925367,95.0,6337,47.0,0,0,0,0,Monday,0
2024-08-13,3491612,68.0,1158412,57.0,242459,78.0,205674,75.0,35503,127.0,907386,93.0,7002,52.0,0,0,1,0,Tuesday,0
2024-08-14,3544668,69.0,1182980,59.0,242186,77.0,202330,74.0,37606,135.0,961969,99.0,7028,53.0,0,0,2,0,Wednesday,0
2024-08-15,3495671,68.0,1182864,59.0,241573,77.0,196106,72.0,36343,130.0,961969,99.0,6528,49.0,0,0,3,0,Thursday,0
2024-08-16,3198733,62.0,1123673,56.0,235035,75.0,185953,68.0,34676,124.0,1004704,103.0,5596,42.0,0,0,4,0,Friday,0
2024-08-17,2256233,77.0,767022,56.0,135948,102.0,112928,74.0,22797,137.0,954849,100.0,2880,61.0,0,1,5,0,Saturday,0
2024-08-18,1713050,72.0,578595,52.0,106004,102.0,82177,79.0,20897,116.0,853807,93.0,1953,54.0,0,1,6,0,Sunday,0
2024-08-19,3076559,60.0,1090594,54.0,224656,72.0,183503,67.0,31668,113.0,931369,96.0,5870,44.0,0,0,0,0,Monday,0
2024-08-20,3475888,68.0,1164259,58.0,250304,80.0,211051,77.0,34985,125.0,952393,98.0,6877,51.0,0,0,1,0,Tuesday,0
2024-08-21,3498651,68.0,1159036,57.0,247076,79.0,204853,75.0,36401,130.0,958433,99.0,6910,52.0,0,0,2,0,Wednesday,0
2024-08-22,3427911,67.0,1140225,56.0,245912,79.0,199777,73.0,34997,125.0,985469,101.0,6458,48.0,0,0,3,0,Thursday,0
2024-08-23,3209666,62.0,1095768,54.0,235738,75.0,196218,72.0,33653,120.0,999865,103.0,5827,44.0,0,0,4,0,Friday,0
2024-08-24,2332624,79.0,776019,56.0,146684,110.0,119252,79.0,22523,135.0,975307,102.0,3025,64.0,0,1,5,0,Saturday,0
2024-08-25,1905818,80.0,629302,57.0,130885,126.0,101267,97.0,22347,124.0,946696,103.0,2309,64.0,0,1,6,0,Sunday,0
2024-08-26,3113498,61.0,1104199,55.0,244138,78.0,186630,68.0,31233,112.0,935864,96.0,5896,44.0,0,0,0,0,Monday,0
2024-08-27,3477101,68.0,1177841,58.0,261771,84.0,201834,74.0,34997,125.0,949649,98.0,6713,50.0,0,0,1,0,Tuesday,0
2024-08-28,3516674,68.0,1203770,60.0,257194,82.0,195873,72.0,36079,129.0,972274,100.0,6656,50.0,0,0,2,0,Wednesday,0
2024-08-29,3438760,67.0,1203629,60.0,261935,84.0,192714,71.0,35044,125.0,992852,102.0,6446,48.0,0,0,3,0,Thursday,0
2024-08-30,3152242,61.0,1132406,56.0,255954,82.0,195334,72.0,33968,122.0,1004458,103.0,5287,40.0,0,0,4,0,Friday,0
2024-08-31,2158004,73.0,771634,56.0,149890,112.0,119313,79.0,21518,129.0,923923,96.0,2471,52.0,0,1,5,0,Saturday,0
2024-09-01,1969350,77.0,658803,60.0,120499,121.0,95622,91.0,22880,133.0,896413,101.0,2149,73.0,0,1,6,0,Sunday,0
2024-09-02,2007446,79.0,629636,57.0,134118,135.0,95598,91.0,14939,87.0,854109,97.0,2571,88.0,0,0,0,1,Monday,0
2024-09-03,3629404,63.0,1323572,57.0,263763,81.0,220831,77.0,35977,121.0,959389,101.0,7337,43.0,0,0,1,0,Tuesday,0
2024-09-04,3868854,67.0,1372412,59.0,271660,83.0,225508,78.0,38623,130.0,935127,98.0,7588,44.0,0,0,2,0,Wednesday,0
2024-09-05,4033322,70.0,1434726,62.0,262639,80.0,220098,76.0,37475,126.0,966058,101.0,7475,44.0,0,0,3,0,Thursday,0
2024-09-06,3794952,66.0,1397369,60.0,258126,79.0,202757,70.0,36478,123.0,999365,105.0,6606,39.0,0,0,4,0,Friday,0
2024-09-07,2479639,77.0,841695,60.0,137291,116.0,105974,69.0,21477,125.0,912521,96.0,2874,69.0,0,1,5,0,Saturday,0
2024-09-08,2101048,83.0,724969,66.0,120584,122.0,98767,94.0,23760,138.0,914241,103.0,2280,78.0,0,1,6,0,Sunday,0
2024-09-09,3811344,66.0,1458059,63.0,247296,76.0,214384,74.0,35327,119.0,930561,98.0,7724,45.0,0,0,0,0,Monday,0
2024-09-10,4182405,72.0,1510358,65.0,263027,80.0,233290,81.0,38230,129.0,951227,100.0,8495,50.0,0,0,1,0,Tuesday,0
2024-09-11,4214707,73.0,1489570,64.0,263710,81.0,228252,79.0,39031,131.0,921770,97.0,9107,53.0,0,0,2,0,Wednesday,0
2024-09-12,4232214,73.0,1515496,65.0,263539,80.0,228985,79.0,38778,131.0,984868,103.0,8174,48.0,0,0,3,0,Thursday,0
2024-09-13,3911412,68.0,1442741,62.0,254945,78.0,219747,76.0,37297,126.0,1016290,107.0,6989,41.0,0,0,4,0,Friday,0
2024-09-14,2706474,84.0,913017,65.0,145099,123.0,136864,90.0,24473,143.0,1002908,105.0,3402,82.0,0,1,5,0,Saturday,0
2024-09-15,2161737,85.0,705080,64.0,128174,129.0,118303,113.0,24154,141.0,946517,107.0,2605,89.0,0,1,6,0,Sunday,0
2024-09-16,3821428,66.0,1473843,63.0,254618,78.0,215601,75.0,35319,119.0,934600,98.0,7734,45.0,0,0,0,0,Monday,0
2024-09-17,4189311,73.0,1536675,66.0,268678,82.0,232809,81.0,38667,130.0,945571,99.0,8503,50.0,0,0,1,0,Tuesday,0
2024-09-18,4232888,73.0,1539412,66.0,281624,86.0,229697,80.0,39300,132.0,963160,101.0,8603,50.0,0,0,2,0,Wednesday,0
2024-09-19,4255184,74.0,1547727,67.0,272725,83.0,226944,79.0,38515,130.0,997635,105.0,8367,49.0,0,0,3,0,Thursday,0
2024-09-20,3933048,68.0,1471585,63.0,270065,82.0,215673,75.0,36687,124.0,1019966,107.0,7029,41.0,0,0,4,0,Friday,0
2024-09-21,2744632,85.0,950423,68.0,160150,135.0,133469,87.0,23611,138.0,980137,103.0,3736,90.0,0,1,5,0,Saturday,0
2024-09-22,2131910,84.0,737715,67.0,131192,132.0,102752,98.0,23164,135.0,936446,106.0,2560,88.0,0,1,6,0,Sunday,0
2024-09-23,3898806,68.0,1457916,63.0,250701,77.0,218237,76.0,34543,116.0,922758,97.0,7994,47.0,0,0,0,0,Monday,0
2024-09-24,4323708,75.0,1500066,65.0,270524,83.0,240779,83.0,37488,126.0,927777,97.0,8938,52.0,0,0,1,0,Tuesday,0
2024-09-25,4335945,75.0,1487149,64.0,267471,82.0,236202,82.0,37829,127.0,935215,98.0,8904,52.0,0,0,2,0,Wednesday,0
2024-09-26,4295723,74.0,1467648,63.0,264141,81.0,228971,79.0,37117,125.0,963068,101.0,8216,48.0,0,0,3,0,Thursday,0
2024-09-27,3945383,68.0,1438524,62.0,258258,79.0,221034,77.0,35968,121.0,1010505,106.0,6992,41.0,0,0,4,0,Friday,0
2024-09-28,2557982,79.0,863284,62.0,134408,114.0,132177,87.0,22142,129.0,922085,97.0,2928,71.0,0,1,5,0,Saturday,0
2024-09-29,1959363,77.0,664367,60.0,117572,118.0,102805,98.0,22340,130.0,869345,98.0,2782,95.0,0,1,6,0,Sunday,0
2024-09-30,3849138,67.0,1486507,64.0,256547,78.0,217897,76.0,34701,117.0,924795,97.0,7845,46.0,0,0,0,0,Monday,0
2024-10-01,4179363,73.0,1546620,69.0,247737,79.0,218836,75.0,38299,129.0,922245,99.0,9716,54.0,0,0,1,0,Tuesday,0
2024-10-02,4068073,71.0,1504660,67.0,258854,82.0,227124,78.0,38330,129.0,941325,101.0,9543,53.0,0,0,2,0,Wednesday,0
2024-10-03,3627528,63.0,1333760,59.0,246586,78.0,217197,75.0,35952,121.0,926733,100.0,7273,41.0,0,0,3,0,Thursday,0
2024-10-04,3506654,61.0,1313232,58.0,251723,80.0,215328,74.0,35371,119.0,947077,102.0,6361,36.0,0,0,4,0,Friday,0
2024-10-05,2710146,81.0,953356,68.0,142657,126.0,148928,98.0,23775,134.0,966857,102.0,4086,90.0,0,1,5,0,Saturday,0
2024-10-06,2065294,84.0,737760,74.0,111257,122.0,105906,101.0,23677,129.0,912831,108.0,2534,67.0,0,1,6,0,Sunday,0
2024-10-07,3847055,67.0,1478576,66.0,250063,80.0,220335,76.0,35754,120.0,917137,99.0,8833,49.0,0,0,0,0,Monday,0
2024-10-08,4256950,74.0,1554839,69.0,275934,88.0,235974,81.0,39100,131.0,945208,102.0,10259,57.0,0,0,1,0,Tuesday,0
2024-10-09,4313211,75.0,1555422,69.0,275026,88.0,234694,81.0,39877,134.0,957877,103.0,9926,56.0,0,0,2,0,Wednesday,0
2024-10-10,4329161,75.0,1534201,68.0,272428,87.0,233710,80.0,38911,131.0,990350,107.0,9495,53.0,0,0,3,0,Thursday,0
2024-10-11,3868564,67.0,1435476,64.0,257460,82.0,224122,77.0,37027,124.0,1021735,110.0,7977,45.0,0,0,4,0,Friday,0
2024-10-12,2587128,78.0,940999,68.0,149093,131.0,144234,95.0,23525,133.0,957916,101.0,3409,75.0,0,1,5,0,Saturday,0
2024-10-13,2153429,88.0,744866,74.0,127619,140.0,120235,114.0,23354,127.0,911708,108.0,3574,95.0,0,1,6,0,Sunday,0
2024-10-14,3066851,53.0,1076828,48.0,240501,77.0,225263,77.0,26827,90.0,911104,98.0,5124,29.0,0,0,0,1,Monday,0
2024-10-15,4284818,75.0,1487706,66.0,270652,86.0,249266,86.0,38788,130.0,955621,103.0,9369,52.0,0,0,1,0,Tuesday,0
2024-10-16,4357117,76.0,1495298,66.0,279608,89.0,236091,81.0,39579,133.0,950912,102.0,9783,55.0,0,0,2,0,Wednesday,0
2024-10-17,4309633,75.0,1496057,66.0,277906,88.0,237000,81.0,37093,125.0,942095,102.0,9362,52.0,0,0,3,0,Thursday,0
2024-10-18,4030998,70.0,1443165,64.0,272133,87.0,229999,79.0,36732,123.0,993477,107.0,8258,46.0,0,0,4,0,Friday,0
2024-10-19,2752350,83.0,930951,67.0,156212,138.0,147214,97.0,24053,136.0,981152,104.0,3588,79.0,0,1,5,0,Saturday,0
2024-10-20,2176476,89.0,733271,73.0,127452,140.0,122789,117.0,24069,131.0,939223,111.0,2606,69.0,0,1,6,0,Sunday,0
2024-10-21,3842315,67.0,1471964,65.0,247857,79.0,219983,76.0,35133,118.0,937487,101.0,8975,50.0,0,0,0,0,Monday,0
2024-10-22,4218881,73.0,1528809,68.0,268294,85.0,237771,82.0,38656,130.0,932275,100.0,9628,54.0,0,0,1,0,Tuesday,0
2024-10-23,4276606,74.0,1537563,68.0,257031,82.0,233881,80.0,39211,132.0,930104,100.0,9629,54.0,0,0,2,0,Wednesday,0
2024-10-24,4304831,75.0,1484054,66.0,260193,83.0,232459,80.0,36754,123.0,931734,100.0,9653,54.0,0,0,3,0,Thursday,0
2024-10-25,4019790,70.0,1376080,61.0,262815,84.0,223941,77.0,36635,123.0,983885,106.0,8083,45.0,0,0,4,0,Friday,0
2024-10-26,2828539,85.0,960099,69.0,143111,126.0,148103,97.0,24066,136.0,988039,104.0,3423,75.0,0,1,5,0,Saturday,0
2024-10-27,2208683,90.0,740417,74.0,120849,133.0,115917,110.0,23888,130.0,918610,109.0,2556,68.0,0,1,6,0,Sunday,0
2024-10-28,3983168,69.0,1473020,65.0,253923,81.0,229873,79.0,35666,120.0,926409,100.0,8936,50.0,0,0,0,0,Monday,0
2024-10-29,4378791,76.0,1514830,67.0,272526,87.0,249585,86.0,38621,130.0,939734,101.0,9803,55.0,0,0,1,0,Tuesday,0
2024-10-30,4417951,77.0,1533630,68.0,267007,85.0,246035,85.0,40468,136.0,970092,105.0,9878,55.0,0,0,2,0,Wednesday,0
2024-10-31,4340272,76.0,1423507,63.0,257756,82.0,221856,76.0,37639,126.0,952775,103.0,8741,49.0,0,0,3,0,Thursday,0
2024-11-01,3780874,67.0,1290003,59.0,213535,65.0,185052,65.0,37306,119.0,947020,100.0,6363,37.0,0,0,4,0,Friday,0
2024-11-02,2817106,89.0,924453,70.0,138761,120.0,134522,89.0,24481,144.0,941777,104.0,3273,94.0,0,1,5,0,Saturday,0
2024-11-03,2602870,103.0,647668,65.0,132720,140.0,123028,118.0,21758,116.0,796346,97.0,4095,134.0,0,1,6,0,Sunday,0
2024-11-04,3949699,70.0,1450761,66.0,243884,74.0,216014,75.0,36716,118.0,908080,96.0,7765,46.0,0,0,0,0,Monday,0
2024-11-05,3640246,65.0,1321929,60.0,244078,74.0,213516,75.0,36106,116.0,858375,91.0,6691,39.0,0,0,1,0,Tuesday,0
2024-11-06,4113411,73.0,1490566,68.0,256311,78.0,221461,77.0,40044,128.0,928979,98.0,8324,49.0,0,0,2,0,Wednesday,0
2024-11-07,4232190,75.0,1499670,68.0,259228,79.0,226007,79.0,39248,126.0,958652,102.0,8177,48.0,0,0,3,0,Thursday,0
2024-11-08,3971878,70.0,1428851,65.0,245087,75.0,213611,75.0,38062,122.0,990743,105.0,7038,41.0,0,0,4,0,Friday,0
2024-11-09,2770474,88.0,920210,70.0,133329,116.0,134651,89.0,24198,143.0,924905,102.0,3270,94.0,0,1,5,0,Saturday,0
2024-11-10,2117144,84.0,713083,72.0,105256,111.0,103048,99.0,23972,127.0,870080,106.0,2321,76.0,0,1,6,0,Sunday,0
2024-11-11,3277617,130.0,1173328,118.0,236005,250.0,206579,198.0,28032,149.0,864822,105.0,5534,180.0,0,0,0,1,Monday,0
2024-11-12,4263199,76.0,1487306,68.0,264372,81.0,234752,82.0,39828,128.0,921273,98.0,8595,50.0,0,0,1,0,Tuesday,0
2024-11-13,4331024,77.0,1496105,68.0,257349,78.0,229455,80.0,41143,132.0,932923,99.0,8342,49.0,0,0,2,0,Wednesday,0
2024-11-14,4296568,76.0,1476496,67.0,251765,77.0,217969,76.0,40039,128.0,959032,102.0,8022,47.0,0,0,3,0,Thursday,0
2024-11-15,3986526,71.0,1386340,63.0,247886,75.0,214139,75.0,39068,125.0,985910,104.0,6829,40.0,0,0,4,0,Friday,0
2024-11-16,2789132,88.0,919983,70.0,137240,119.0,132742,88.0,24556,145.0,916594,101.0,3013,87.0,0,1,5,0,Saturday,0
2024-11-17,2101806,83.0,719084,72.0,118405,125.0,101707,98.0,24320,129.0,841590,102.0,2403,78.0,0,1,6,0,Sunday,0
2024-11-18,3900958,69.0,1442803,66.0,246602,75.0,214015,75.0,36682,117.0,861708,91.0,7739,45.0,0,0,0,0,Monday,0
2024-11-19,4277932,76.0,1504152,69.0,260621,79.0,235198,82.0,39803,127.0,923969,98.0,8396,49.0,0,0,1,0,Tuesday,0
2024-11-20,4298945,76.0,1508975,69.0,261795,80.0,232558,81.0,41321,132.0,952410,101.0,8694,51.0,0,0,2,0,Wednesday,0
2024-11-21,4217744,75.0,1352576,62.0,247779,75.0,217248,76.0,38930,125.0,925692,98.0,7755,46.0,0,0,3,0,Thursday,0
2024-11-22,3854860,68.0,1304306,60.0,240803,73.0,205229,72.0,37694,121.0,961674,102.0,6493,38.0,0,0,4,0,Friday,0
2024-11-23,2720244,86.0,903100,68.0,144950,126.0,134514,89.0,23654,140.0,923692,102.0,3057,88.0,0,1,5,0,Saturday,0
2024-11-24,2075015,82.0,712523,72.0,115037,122.0,104157,100.0,24470,130.0,845856,103.0,2333,76.0,0,1,6,0,Sunday,0
2024-11-25,3914213,69.0,1440435,66.0,259180,79.0,221649,77.0,37257,119.0,924623,98.0,8190,48.0,0,0,0,0,Monday,0
2024-11-26,4030009,71.0,1412275,65.0,263231,80.0,233673,82.0,39718,127.0,979030,104.0,8100,48.0,0,0,1,0,Tuesday,0
2024-11-27,3710430,66.0,1370366,63.0,284694,87.0,243529,85.0,35540,114.0,1005916,107.0,7495,44.0,0,0,2,0,Wednesday,0
2024-11-28,1513447,60.0,462819,46.0,115895,123.0,103402,99.0,26674,142.0,868551,105.0,2095,68.0,0,0,3,1,Thursday,0
2024-11-29,2677499,106.0,910730,91.0,243219,257.0,219251,211.0,19887,106.0,829240,101.0,4139,135.0,0,0,4,0,Friday,0
2024-11-30,2319981,73.0,787685,60.0,148820,129.0,135368,90.0,19542,115.0,891736,98.0,2916,84.0,0,1,5,0,Saturday,0
2024-12-01,1893492,75.0,629660,64.0,116806,110.0,103768,97.0,22046,124.0,893570,112.0,2006,59.0,0,1,6,0,Sunday,0
2024-12-02,3813795,71.0,1371135,68.0,240375,76.0,209021,75.0,36224,124.0,933106,105.0,7622,49.0,0,0,0,0,Monday,0
2024-12-03,4240442,79.0,1455281,73.0,266544,84.0,234201,84.0,40193,138.0,940934,106.0,8289,53.0,0,0,1,0,Tuesday,0
2024-12-04,4374883,82.0,1446527,72.0,254632,81.0,224379,80.0,41858,144.0,944014,107.0,8265,53.0,0,0,2,0,Wednesday,0
